ID;A_Nacimiento;Educacion;Estado Civil;Ingreso_medio;Hijos;Adolescentes;Fec_Cliente;Edad;MntVinos;MntFrutas;MntCarnes;MntPescados;MntDulces;MntPremiumProd;NumComprasPresenc;NumComprasWeb;NumComprasCatalog;NumComprasemail;NumWebVisitasMes;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Reclamos;Z_Costo_Contacto;Facturado;Z_Utilidad;Tkt_prom;Respuesta
10928;1958;Graduado;Conviviente;66886;0;1;16/09/2013;79;315;4;62;41;31;146;2;7;1;7;5;0;0;0;0;0;0;0;599;179.7;27.23;0
4248;1960;Master;Soltero;98777;0;0;17/02/2014;48;1000;19;711;125;115;38;0;4;6;9;1;0;1;0;0;0;0;50;2008;617.4;100.40;1
6728;1985;Graduado;Conviviente;29103;1;0;27/08/2012;26;16;0;17;6;3;6;2;1;0;3;9;0;0;0;0;0;0;0;48;14.4;3.20;0
6661;1974;Graduado;Casado;67445;0;1;12/08/2012;42;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;1174;352.2;30.89;0
4725;1950;PhD;Conviviente;50616;0;1;13/04/2014;68;30;2;25;0;1;9;1;1;1;4;2;0;0;0;0;0;0;0;67;20.1;7.44;0
3277;1955;Graduado;Divorciado;49431;0;1;03/08/2012;61;219;3;100;26;0;17;2;7;1;5;8;0;0;0;0;0;0;0;365;109.5;15.87;0
5555;1975;Graduado;Divorciado;153924;0;0;07/02/2014;35;10;1;10;15;1;8;0;0;0;0;0;0;0;0;0;0;0;0;45;13.5;#¡DIV/0!;0
2564;1953;Graduado;Conviviente;61278;0;1;04/01/2014;29;111;3;28;2;6;15;2;3;1;4;6;0;0;0;0;0;0;0;165;49.5;10.31;0
946;1958;Postgrado;Conviviente;26490;0;0;22/09/2012;22;45;47;52;21;20;25;2;3;1;5;6;0;0;0;0;0;0;0;210;63;12.35;0
3867;1947;PhD;Conviviente;73059;0;1;31/08/2013;50;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;0;0;1095;328.5;36.50;0
6940;1966;PhD;Soltero;46734;1;2;21/10/2013;34;100;1;39;6;1;76;4;3;2;3;6;1;0;0;0;0;0;50;223;81.9;12.39;1
55;1963;Graduado;Conviviente;56253;0;1;07/12/2012;25;509;0;65;7;11;5;4;7;2;9;6;0;0;0;0;0;0;0;597;179.1;21.32;0
7093;1985;Graduado;Casado;19986;1;0;14/11/2013;68;15;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;0;34;10.2;3.09;0
5084;1975;Graduado;Divorciada;58330;0;1;25/12/2013;78;445;53;213;104;98;151;1;6;4;13;4;0;0;0;0;0;0;0;1064;319.2;38.00;0
1777;1980;Secundaria;Casado;25965;0;0;07/09/2012;35;20;2;11;41;7;11;1;2;0;3;8;0;0;0;0;0;0;0;92;27.6;6.57;0
8162;1956;Master;Conviviente;14661;0;0;01/01/2013;23;20;1;11;6;2;2;1;1;0;3;6;0;0;0;0;0;0;0;42;12.6;3.82;0
10826;1959;Graduado;Casado;18690;0;0;28/12/2012;45;10;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;0;64;19.2;4.92;0
8754;1974;PhD;Conviviente;45068;0;1;16/05/2013;39;14;0;3;0;0;3;1;1;0;2;7;0;0;0;0;0;0;0;20;6;1.82;0
1987;1987;Secundaria;Soltero;21063;1;0;25/09/2013;77;5;10;11;19;3;15;2;2;0;3;6;0;0;0;0;0;0;0;63;18.9;4.85;0
11007;1968;PhD;Casado;29187;1;0;09/05/2013;54;26;0;6;0;0;2;1;1;0;3;8;0;0;0;0;0;0;0;34;10.2;2.62;0
7426;1971;Postgrado;Casado;54690;1;1;07/11/2013;55;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;0;198;59.4;13.20;0
9153;1964;PhD;Casado;59304;0;1;29/07/2013;73;418;61;428;80;51;10;3;7;8;10;5;0;0;0;0;0;0;0;1048;314.4;31.76;0
10379;1962;Master;Soltero;59247;0;2;08/11/2013;20;327;9;122;19;14;83;5;5;2;9;6;0;0;0;0;0;0;0;574;172.2;21.26;0
9204;1970;Graduado;Divorciada;66731;0;1;12/09/2012;60;371;159;194;58;106;141;4;4;3;6;3;0;0;0;0;0;0;0;1029;308.7;51.45;0
3197;1980;Graduado;Casado;77353;0;1;16/12/2013;76;275;59;107;69;101;59;2;6;4;8;4;0;0;0;0;0;0;0;670;201;27.92;0
2920;1975;PhD;Soltero;52614;0;1;01/12/2012;42;789;0;142;12;9;38;2;2;4;8;8;0;0;0;0;0;0;0;990;297;41.25;0
6961;1974;Graduado;Casado;26751;2;0;22/05/2014;59;20;1;5;0;3;10;1;1;0;2;8;0;0;0;0;0;0;0;39;11.7;3.25;0
4673;1963;PhD;Casado;81300;0;1;30/10/2012;68;1004;12;145;32;12;36;3;10;3;5;5;0;0;0;1;0;0;50;1241;387.3;47.73;1
9937;1979;Graduado;Soltero;70337;0;0;02/01/2014;43;187;81;149;25;43;91;1;2;2;12;1;0;0;0;0;0;0;0;576;172.8;32.00;0
8779;1985;Postgrado;Casado;36145;1;0;16/06/2013;48;56;4;76;17;1;18;4;4;1;3;9;1;0;0;0;0;0;50;172;66.6;8.19;1
9596;1980;PhD;Soltero;65295;0;0;23/12/2013;75;365;32;117;34;110;6;1;3;3;13;2;0;0;0;0;0;0;0;664;199.2;30.18;0
2891;1963;Graduado;Divorciado;68118;0;1;18/10/2013;39;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;0;0;928;278.4;32.00;0
4910;1967;Graduado;Divorciado;68743;0;0;30/08/2012;48;1132;134;384;175;134;115;1;11;5;13;7;0;0;0;0;0;0;0;2074;622.2;56.05;0
75;1982;Postgrado;Conviviente;41039;0;0;25/07/2013;58;34;11;137;179;61;45;1;8;1;5;8;0;0;0;0;0;0;0;467;140.1;20.30;0
10120;1955;Graduado;Conviviente;38946;0;1;24/10/2013;67;116;6;82;6;6;41;2;3;1;6;5;0;0;0;0;0;0;0;257;77.1;15.12;0
6327;1967;Graduado;Conviviente;65777;0;0;19/12/2013;78;565;32;435;28;32;54;1;2;8;6;1;0;0;0;0;0;0;0;1146;343.8;63.67;0
10142;1976;PhD;Divorciado;66476;0;1;07/03/2013;45;372;18;126;47;48;78;2;5;2;11;4;0;0;0;0;0;0;0;689;206.7;28.71;0
9826;1972;PhD;Soltero;86857;0;0;12/09/2012;68;899;102;838;133;102;40;1;5;6;10;2;0;0;0;0;0;0;0;2114;634.2;88.08;0
1501;1982;PhD;Casado;160803;0;0;04/08/2012;28;55;16;1622;17;3;4;15;0;28;1;0;0;0;0;0;0;0;0;1717;515.1;39.02;0
10767;1989;PhD;Conviviente;77845;0;0;16/05/2014;46;760;40;480;0;40;26;1;3;5;12;1;0;0;1;1;0;0;100;1346;433.8;61.18;1
7279;1969;PhD;Conviviente;69476;0;0;30/09/2013;46;260;86;559;63;9;67;1;4;6;4;2;0;0;0;0;0;0;0;1044;313.2;61.41;0
7230;1960;PhD;Divorciado;50611;0;1;04/10/2012;54;459;0;24;6;0;4;6;4;5;7;6;0;1;0;0;0;0;50;493;162.9;17.61;1
143;1970;Graduado;Soltero;61209;0;0;25/08/2013;21;466;0;224;119;49;99;1;5;3;4;2;0;0;0;0;0;0;0;957;287.1;63.80;0
450;1958;Master;Conviviente;42315;0;1;12/07/2013;76;67;15;80;17;11;80;3;1;4;4;3;0;0;0;0;0;0;0;270;81;18.00;0
9316;1952;Secundaria;Conviviente;13084;0;0;02/11/2013;63;20;0;7;3;7;10;1;1;0;3;6;0;0;0;0;0;0;0;47;14.1;4.27;0
6379;1949;Master;Divorciada;47570;1;1;29/05/2013;74;67;1;20;0;2;31;3;2;2;2;7;0;0;0;0;0;0;0;121;36.3;7.56;0
9239;1961;Master;Casado;61923;0;2;26/07/2013;69;92;4;18;3;3;6;1;2;1;4;3;0;0;0;0;0;0;0;126;37.8;11.45;0
8315;1995;Graduado;Soltero;34824;0;0;26/03/2014;54;5;2;11;2;0;4;1;1;0;2;6;0;0;0;0;0;0;0;24;7.2;2.40;0
2868;1949;PhD;Soltero;26518;1;1;08/04/2013;76;20;1;28;3;3;2;3;2;0;3;8;0;0;0;0;0;0;0;57;17.1;3.56;0
10888;1961;Graduado;Soltero;45938;0;0;03/11/2013;80;273;11;178;62;83;29;2;8;4;6;6;0;0;0;0;0;0;0;636;190.8;24.46;0
1277;1960;Graduado;Conviviente;78468;0;0;09/04/2014;48;434;22;388;104;22;34;1;10;7;10;4;0;0;0;1;0;0;50;1004;316.2;31.38;1
9977;1973;Graduado;Divorciado;78901;0;1;17/09/2013;76;321;11;309;33;26;34;3;9;3;5;4;0;0;0;0;0;0;0;734;220.2;30.58;0
10196;1978;Graduado;Casado;71427;2;0;12/03/2014;70;212;123;177;15;64;23;2;8;2;8;4;0;0;0;0;0;0;0;614;184.2;25.58;0
6384;1978;Graduado;Divorciado;71022;0;1;11/02/2014;46;909;12;278;0;12;242;3;5;2;11;8;1;0;0;0;0;0;50;1453;450.9;50.10;1
8029;1988;Master;Soltero;90247;0;0;29/04/2014;52;1184;32;352;21;16;16;1;3;4;7;1;0;1;1;1;0;0;150;1621;531.3;101.31;1
968;1968;Master;Divorciado;41335;1;0;26/12/2013;33;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;0;187;56.1;9.84;0
6988;1986;Graduado;Casado;71952;1;0;10/01/2013;64;656;80;455;52;107;93;2;8;4;8;4;1;0;1;0;0;0;100;1443;462.9;55.50;1
4472;1970;PhD;Divorciado;35682;1;0;27/06/2014;35;23;0;8;6;2;18;1;1;1;3;2;0;0;0;0;0;0;0;57;17.1;7.13;0
6991;1951;Graduado;Divorciado;43185;0;1;10/04/2013;28;537;6;42;16;6;30;2;9;3;6;8;0;0;0;0;0;0;0;637;191.1;22.75;0
3336;1948;PhD;Conviviente;66375;0;1;21/11/2013;59;712;0;45;0;0;191;3;2;4;5;7;1;0;0;0;0;0;50;948;299.4;45.14;1
4301;1971;Master;Casado;35178;1;0;10/01/2013;31;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;0;50;59;32.7;4.92;1
1940;1986;Graduado;Casado;25252;1;0;12/07/2013;31;20;3;4;2;2;6;1;1;0;2;8;0;0;0;0;0;0;0;37;11.1;3.08;0
1272;1965;Master;Soltero;55250;0;1;21/10/2012;28;664;58;83;32;0;66;4;7;5;10;5;0;0;0;0;0;0;0;903;270.9;29.13;0
1388;1975;Graduado;Soltero;33249;1;0;20/02/2013;23;10;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;0;116;34.8;8.29;0
1044;1953;Graduado;Conviviente;58398;0;0;14/05/2013;19;299;5;201;21;21;49;3;5;4;8;4;0;0;0;0;0;0;0;596;178.8;24.83;0
6969;1982;Graduado;Conviviente;50272;1;0;07/08/2013;40;99;13;66;43;8;4;3;4;1;5;7;0;0;0;0;0;0;0;233;69.9;11.65;0
10479;1975;PhD;Casado;76618;0;0;07/12/2012;67;749;40;294;121;160;147;1;3;2;5;1;0;0;0;0;0;0;0;1511;453.3;125.92;0
3619;1960;Postgrado;Divorciado;87305;0;0;23/09/2012;69;345;25;501;63;138;80;1;5;3;8;2;0;0;1;0;0;0;50;1152;360.6;60.63;1
1715;1978;Graduado;Conviviente;25851;1;0;11/02/2013;62;10;4;18;7;5;5;2;2;0;3;7;0;0;0;0;0;0;0;49;14.7;3.50;0
10159;1970;Graduado;Divorciado;58710;0;1;31/03/2013;49;440;81;368;0;122;174;6;11;5;9;6;0;0;0;0;0;0;0;1185;355.5;32.03;0
1463;1958;Graduado;Soltero;45160;1;1;29/03/2014;42;5;2;5;3;0;3;1;1;0;2;7;0;0;0;0;0;0;0;18;5.4;1.64;0
5114;1965;Master;Casado;74806;0;1;19/12/2012;37;670;9;249;0;28;9;2;5;4;5;4;0;0;0;0;0;0;0;965;289.5;48.25;0
4990;1954;Graduado;Casado;59111;0;0;02/05/2013;29;524;0;134;28;28;155;1;11;1;8;7;0;0;0;0;0;0;0;869;260.7;31.04;0
4329;1984;PhD;Casado;18988;1;0;23/05/2014;25;5;0;6;15;1;10;2;1;0;3;7;0;0;0;0;0;0;0;37;11.1;2.85;0
10936;1965;Graduado;Casado;72190;0;0;13/02/2013;54;597;166;597;172;166;249;1;5;6;4;3;0;0;0;0;0;0;0;1947;584.1;102.47;0
4692;1976;Graduado;Casado;7500;1;0;01/08/2012;37;5;0;12;13;7;32;5;4;1;2;9;1;0;0;0;0;0;50;69;35.7;3.29;1
7212;1966;Graduado;Casado;44794;0;1;08/06/2014;40;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;0;65;19.5;5.42;0
6086;1955;Graduado;Casado;80395;0;0;23/11/2013;42;445;25;706;80;76;48;1;6;5;12;2;0;0;0;1;0;0;50;1380;429;53.08;1
437;1976;Master;Divorciado;75012;0;0;25/01/2014;25;294;142;218;164;58;151;1;3;8;11;1;0;0;0;0;0;0;0;1027;308.1;42.79;0
11171;1965;Master;Casado;56962;2;1;11/10/2013;49;292;3;77;10;3;26;7;6;3;5;7;0;0;0;0;0;0;0;411;123.3;14.68;0
11101;1991;Graduado;Conviviente;89891;0;0;15/04/2013;55;412;22;132;59;28;183;1;11;6;8;4;0;0;1;0;0;0;50;836;265.8;27.87;1
5329;1949;PhD;Divorciado;35946;1;1;27/09/2013;32;20;0;3;0;0;0;1;0;0;3;5;0;0;0;0;0;0;0;23;6.9;2.56;0
610;1953;PhD;Conviviente;53593;1;1;07/08/2012;66;349;4;78;6;0;43;8;7;2;6;8;0;0;0;0;0;0;0;480;144;15.48;0
9384;1978;Graduado;Casado;66373;1;1;12/06/2013;37;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;0;606;181.8;23.31;0
5956;1948;PhD;Divorciado;45072;1;2;16/10/2013;27;144;2;99;7;2;30;5;6;1;4;8;0;0;0;0;0;0;0;284;85.2;11.83;0
10430;1973;Graduado;Divorciado;89694;1;1;09/10/2013;23;1126;28;211;37;28;42;3;4;3;4;5;0;1;1;1;0;0;150;1472;486.6;77.47;1
7875;1949;Graduado;Casado;72025;0;0;29/04/2014;61;967;0;617;43;50;0;1;4;8;13;2;0;1;1;1;0;0;150;1677;548.1;59.89;1
7072;1973;Graduado;Casado;67432;0;1;29/03/2013;59;432;79;341;177;136;170;2;8;5;4;4;0;0;0;0;0;0;0;1335;400.5;58.04;0
6255;1952;Master;Conviviente;70545;0;1;03/06/2014;60;138;39;63;55;18;21;1;4;1;7;2;0;0;0;0;0;0;0;334;100.2;22.27;0
6516;1989;Secundaria;Casado;17487;1;0;18/03/2013;58;0;0;10;7;4;6;1;1;0;2;7;0;0;0;0;0;0;0;27;8.1;2.45;0
5564;1969;Graduado;Conviviente;62882;0;1;09/08/2012;58;509;133;497;78;24;97;2;7;5;6;4;0;0;0;0;0;0;0;1338;401.4;55.75;0
5682;1953;PhD;Soltero;64108;0;1;23/03/2013;22;948;10;86;13;21;21;4;6;9;11;5;0;0;0;0;0;0;0;1099;329.7;31.40;0
7458;1956;Master;Conviviente;34941;1;1;06/03/2013;59;39;2;25;4;3;24;2;3;0;3;8;0;0;0;0;0;0;0;97;29.1;6.06;0
5237;1950;PhD;Soltero;48767;1;2;01/01/2014;43;28;1;21;3;0;10;3;2;1;3;5;0;0;0;0;0;0;0;63;18.9;4.50;0
7761;1978;Postgrado;Conviviente;38702;1;0;01/08/2013;38;13;11;24;13;8;40;2;3;0;4;6;0;0;0;0;0;0;0;109;32.7;7.27;0
5278;1964;Graduado;Casado;82224;0;0;25/01/2014;52;307;26;360;138;31;40;1;6;9;5;3;0;0;0;1;0;0;50;902;285.6;37.58;1
3560;1952;Graduado;Conviviente;83844;0;0;12/05/2013;56;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;50;1574;487.2;74.95;1
7235;1975;Postgrado;Casado;17003;1;0;09/12/2013;36;5;5;12;4;8;7;3;2;0;4;5;0;0;0;0;0;0;0;41;12.3;2.93;0
10548;1995;Graduado;Soltero;71163;0;0;09/03/2014;39;283;17;372;138;106;44;1;3;8;12;1;0;0;0;0;0;0;0;960;288;38.40;0
2281;1970;Graduado;Soltero;33697;1;0;15/09/2013;80;20;3;7;0;3;11;1;1;0;2;7;1;0;0;0;0;0;50;44;28.2;4.00;1
4073;1954;Postgrado;Casado;63564;0;0;29/01/2014;37;769;80;252;15;34;65;1;10;10;7;6;1;0;0;0;0;0;50;1215;379.5;35.74;1
6974;1972;PhD;Conviviente;83443;0;0;31/12/2013;55;518;42;742;55;56;84;1;6;10;5;2;0;0;0;0;0;0;0;1497;449.1;62.38;0
7938;1958;PhD;Conviviente;51518;0;1;03/10/2013;57;350;8;66;17;4;4;2;3;2;10;3;0;0;0;0;0;0;0;449;134.7;22.45;0
7094;1975;Graduado;Divorciada;58330;0;1;25/12/2013;76;445;53;213;104;98;151;1;6;4;13;4;0;0;0;0;0;0;0;1064;319.2;38.00;0
3667;1969;Graduado;Casado;80952;0;0;28/02/2013;49;778;178;689;41;27;44;1;8;5;11;8;0;1;1;1;0;0;150;1757;572.1;53.24;1
7723;1979;Graduado;Conviviente;75507;0;0;02/05/2014;33;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;0;1440;432;60.00;0
3870;1978;Postgrado;Conviviente;63855;0;0;09/02/2013;65;359;35;314;93;116;89;1;7;3;13;4;0;0;0;0;0;0;0;1006;301.8;35.93;0
4012;1972;PhD;Conviviente;62220;0;1;11/08/2012;69;799;12;375;16;12;12;5;7;6;5;6;0;0;0;0;0;0;0;1226;367.8;42.28;0
5909;1964;Graduado;Casado;58512;0;1;19/09/2013;62;895;10;101;13;0;152;5;3;4;8;8;0;0;0;0;0;0;0;1171;351.3;41.82;0
10470;1979;Master;Casado;40662;1;0;15/03/2013;22;40;2;23;0;4;23;2;2;1;3;4;0;0;0;0;0;0;0;92;27.6;7.67;0
6488;1959;PhD;Casado;38829;0;1;06/04/2014;52;76;0;7;0;0;16;1;3;2;2;5;0;0;0;0;0;0;0;99;29.7;7.62;0
10270;1981;Postgrado;Casado;35523;1;0;03/10/2013;66;11;5;22;12;5;11;2;3;0;3;7;0;0;0;0;0;0;0;66;19.8;4.40;0
6887;1967;Graduado;Soltero;79146;1;1;24/04/2014;21;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;0;564;169.2;22.56;0
6406;1988;Master;Casado;78285;0;0;28/10/2013;47;647;107;391;175;67;40;1;6;4;10;3;0;0;0;0;0;0;0;1427;428.1;59.46;0
7573;1978;PhD;Soltero;31626;1;0;10/05/2013;43;39;1;9;2;1;34;1;2;1;2;7;1;0;0;0;0;0;50;86;40.8;6.62;1
4508;1952;Graduado;Soltero;75127;0;0;22/05/2014;42;203;35;305;46;17;227;1;2;11;5;1;0;0;0;0;0;0;0;833;249.9;41.65;0
221;1955;Graduado;Casado;48726;0;1;27/04/2013;74;138;3;38;4;0;59;3;3;2;4;6;0;0;0;0;0;0;0;242;72.6;13.44;0
5331;1977;Graduado;Casado;74985;0;0;11/09/2012;23;587;51;898;247;0;86;1;3;6;7;2;0;0;0;0;0;0;0;1869;560.7;98.37;0
1911;1987;Graduado;Conviviente;67430;0;0;05/09/2012;62;595;97;291;127;133;121;1;11;5;12;6;0;0;0;0;0;0;0;1364;409.2;38.97;0
20;1965;Postgrado;Casado;46891;0;1;01/09/2013;25;43;12;23;29;15;61;1;2;1;4;4;0;0;0;0;0;0;0;183;54.9;15.25;0
8786;1956;Master;Casado;62058;0;1;26/05/2013;73;301;7;74;10;0;58;4;6;1;7;6;0;0;0;0;0;0;0;450;135;18.75;0
10582;1979;Graduado;Casado;72063;0;1;03/07/2013;72;180;32;348;76;32;90;2;5;2;12;2;0;0;0;0;0;0;0;758;227.4;32.96;0
1915;1951;PhD;Casado;78939;0;0;12/12/2013;79;794;115;243;150;0;205;1;8;5;6;3;0;0;0;0;0;0;0;1507;452.1;65.52;0
8897;1965;Graduado;Soltero;42720;1;1;24/04/2013;45;392;5;91;28;26;112;8;7;3;7;8;0;0;0;0;0;0;0;654;196.2;19.82;0
2371;1972;Graduado;Casado;33622;1;1;13/04/2013;47;39;1;22;3;4;12;3;2;0;4;7;0;0;0;0;0;0;0;81;24.3;5.06;0
4303;1957;PhD;Conviviente;6835;0;1;08/12/2012;19;107;2;12;2;2;12;0;0;0;1;20;0;0;0;0;0;0;0;137;41.1;6.52;0
6825;1953;Graduado;Conviviente;41452;1;1;06/03/2013;22;13;0;3;0;0;0;1;1;0;2;7;0;0;0;0;0;0;0;16;4.8;1.45;0
1072;1965;PhD;Soltero;40760;0;1;30/08/2013;52;70;0;17;0;0;6;2;2;1;3;6;0;0;0;0;0;0;0;93;27.9;6.64;0
4964;1958;PhD;Conviviente;74250;0;0;26/01/2014;58;680;11;392;75;0;0;1;2;11;4;1;0;0;0;0;0;0;0;1158;347.4;60.95;0
2461;1955;Master;Soltero;51124;1;1;18/12/2013;23;26;1;11;0;1;4;2;1;0;3;3;0;0;0;0;0;0;0;43;12.9;4.78;0
10736;1971;Graduado;Soltero;72258;0;1;12/09/2013;50;522;0;522;227;120;134;2;6;9;5;2;0;0;0;0;0;0;0;1525;457.5;63.54;0
3194;1974;PhD;Soltero;71466;0;0;05/04/2014;21;412;12;546;78;182;0;1;4;4;10;1;0;0;0;0;0;0;0;1230;369;61.50;0
10839;1976;Graduado;Conviviente;36283;1;1;14/04/2014;42;20;5;5;8;0;5;2;1;0;3;4;0;0;0;0;0;0;0;43;12.9;4.30;0
49;1970;Graduado;Soltero;20587;1;0;11/05/2014;22;5;3;6;4;1;9;1;1;1;2;7;0;0;0;0;0;0;0;28;8.4;2.33;0
4290;1972;Graduado;Casado;30467;1;0;19/03/2014;51;5;3;8;2;5;5;1;1;0;2;7;0;0;0;0;0;0;0;28;8.4;2.55;0
10219;1972;Graduado;Conviviente;31590;1;0;18/06/2013;57;5;2;15;6;6;3;1;1;0;3;8;0;0;0;0;0;0;0;37;11.1;2.85;0
4211;1986;Secundaria;Casado;20425;1;0;29/10/2012;20;20;12;5;3;16;17;2;2;0;3;7;0;0;0;0;0;0;0;73;21.9;5.21;0
1135;1960;Master;Conviviente;17144;1;1;15/02/2014;72;18;2;19;0;2;6;5;3;0;4;7;0;0;0;0;0;0;0;47;14.1;2.47;0
6299;1968;PhD;Divorciado;42564;0;1;02/01/2013;57;324;48;186;39;18;198;6;6;8;4;7;1;0;0;0;0;0;50;813;258.9;26.23;1
10846;1978;Master;Casado;43783;1;0;29/05/2014;69;327;9;125;25;4;139;6;7;1;8;7;1;0;0;0;0;0;50;629;203.7;21.69;1
347;1976;Graduado;Divorciado;40780;0;1;08/09/2012;53;229;27;71;13;3;34;4;7;1;5;9;0;0;0;0;0;0;0;377;113.1;14.50;0
6543;1945;Master;Conviviente;62847;0;0;15/01/2013;57;521;168;706;80;76;61;1;3;6;4;2;0;0;0;0;0;0;0;1612;483.6;100.75;0
10446;1957;PhD;Casado;82017;0;0;07/11/2012;43;184;23;446;30;23;23;1;5;4;7;2;0;1;1;1;0;0;150;729;263.7;38.37;1
3479;1950;Graduado;Soltero;16813;0;0;19/07/2013;43;10;8;11;12;2;13;1;2;0;3;7;1;0;0;0;0;0;50;56;31.8;4.31;1
11075;1978;Graduado;Casado;51267;1;1;29/10/2013;49;183;2;64;7;2;12;4;3;3;5;4;0;0;0;0;0;0;0;270;81;14.21;0
4442;1961;Graduado;Soltero;46524;0;1;05/04/2013;38;31;19;35;26;14;52;2;1;1;5;3;0;0;0;0;0;0;0;177;53.1;14.75;0
199;1962;Master;Soltero;45183;0;0;20/01/2013;67;219;3;60;12;9;12;1;4;1;7;7;0;1;0;0;0;0;50;315;109.5;15.75;1
6722;1954;PhD;Casado;70421;0;1;28/06/2014;34;479;28;136;75;14;35;3;10;3;7;6;0;0;0;0;0;0;0;767;230.1;26.45;0
796;1965;Postgrado;Divorciado;60161;0;1;23/10/2012;61;584;44;212;46;8;177;3;11;4;8;8;0;0;0;0;0;0;0;1071;321.3;31.50;0
3749;1973;Graduado;Conviviente;73926;0;0;02/03/2013;54;627;91;597;159;91;15;1;6;5;12;3;0;0;0;0;0;0;0;1580;474;58.52;0
8523;1968;Graduado;Casado;19329;1;0;14/12/2013;63;24;1;16;12;2;5;3;4;0;3;8;0;0;0;0;0;0;0;60;18;3.33;0
310;1970;Master;Casado;61872;0;1;13/12/2013;60;330;5;159;36;27;16;4;4;4;9;4;0;0;0;0;0;0;0;573;171.9;22.92;0
8629;1956;Graduado;Divorciada;46984;1;1;26/03/2013;50;19;1;10;2;1;8;1;1;0;3;5;0;0;0;0;0;0;0;41;12.3;4.10;0
236;1951;Graduado;Casado;34838;1;1;19/01/2013;47;28;23;29;29;14;47;3;2;1;4;6;0;0;0;0;0;0;0;170;51;10.63;0
9930;1944;PhD;Soltero;82716;0;0;05/11/2013;50;606;148;228;15;148;22;1;6;8;13;2;0;0;0;0;0;0;0;1167;350.1;38.90;0
3483;1958;Graduado;Casado;48192;0;0;06/04/2013;53;1039;43;204;153;58;29;3;2;8;12;8;0;1;0;1;1;0;150;1526;502.8;46.24;1
4599;1976;Master;Casado;49681;0;2;04/11/2013;55;411;0;26;0;0;21;6;7;1;7;7;0;0;0;0;0;0;0;458;137.4;16.36;0
7326;1971;Master;Casado;56850;0;1;23/03/2014;79;34;1;19;2;7;0;1;1;1;3;2;0;0;0;0;0;0;0;63;18.9;7.88;0
7352;1957;Graduado;Casado;55267;0;1;21/10/2013;67;161;28;136;32;3;45;4;3;4;6;3;0;0;0;0;0;0;0;405;121.5;20.25;0
2350;1972;Graduado;Casado;59666;1;1;22/03/2013;22;623;53;178;23;17;133;7;3;2;8;8;0;1;0;0;0;0;50;1027;323.1;36.68;1
9145;1972;Graduado;Soltero;72504;0;1;06/04/2013;55;604;26;470;123;161;94;2;5;9;6;2;0;0;0;0;0;0;0;1478;443.4;61.58;0
2964;1981;Graduado;Casado;26872;0;0;16/10/2013;50;10;10;8;3;16;32;1;1;1;2;6;0;0;0;0;0;0;0;79;23.7;7.18;0
5585;1972;Graduado;Soltero;21359;1;0;20/04/2013;69;12;2;17;6;1;10;2;2;0;3;8;0;0;0;0;0;0;0;48;14.4;3.20;0
9687;1975;Graduado;Soltero;73170;0;0;31/05/2014;44;184;174;256;50;30;32;1;5;4;6;2;0;0;0;0;0;0;0;726;217.8;40.33;0
3732;1955;Master;Casado;52750;0;1;04/02/2013;52;393;0;239;90;69;69;6;5;7;9;4;0;0;0;0;0;0;0;860;258;27.74;0
6303;1986;PhD;Conviviente;91820;0;0;23/11/2013;23;410;73;747;76;161;30;0;5;5;12;1;0;0;0;0;0;0;0;1497;449.1;65.09;0
11176;1970;PhD;Conviviente;65968;0;1;12/05/2014;79;376;9;83;19;4;4;2;5;4;7;3;0;0;0;0;0;0;0;495;148.5;23.57;0
2986;1976;Graduado;Casado;30772;1;1;12/03/2014;30;10;2;4;2;1;4;1;1;0;2;6;0;0;0;0;0;0;0;23;6.9;2.30;0
7462;1954;Graduado;Soltero;22507;0;0;24/11/2012;51;68;0;226;51;157;68;3;10;2;4;9;0;0;0;0;0;0;0;570;171;20.36;0
3900;1972;Graduado;Casado;65685;0;1;29/03/2014;56;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;0;769;230.7;29.58;0
7034;1978;Postgrado;Casado;25804;1;0;01/09/2013;21;15;7;9;13;6;12;2;2;0;3;8;0;0;0;0;0;0;0;62;18.6;4.13;0
9493;1980;PhD;Soltero;76412;0;0;05/05/2013;32;840;53;804;23;71;17;1;5;4;8;3;0;0;1;1;0;0;100;1808;572.4;86.10;1
